IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
8.222.210.182,2096,2096,true,SIN,Asia Pacific,Singapore,166,9.89
8.219.55.31,2095,2095,false,SIN,Asia Pacific,Singapore,6,9.89
8.222.221.109,2096,2096,true,SIN,Asia Pacific,Singapore,61,9.88
47.74.27.211,8443,8443,true,NRT,Asia Pacific,Tokyo,151,9.88
8.209.246.24,2083,2083,true,NRT,Asia Pacific,Tokyo,79,9.88
47.245.41.84,2087,2087,true,NRT,Asia Pacific,Tokyo,72,9.88
47.74.12.139,2087,2087,true,NRT,Asia Pacific,Tokyo,159,9.88
47.74.40.13,2086,2086,false,NRT,Asia Pacific,Tokyo,77,9.88
8.219.72.51,443,443,true,SIN,Asia Pacific,Singapore,58,9.88
8.218.201.73,2096,2096,true,HKG,Asia Pacific,Hong Kong,58,9.88
8.219.4.122,2053,2053,true,SIN,Asia Pacific,Singapore,71,9.87
47.91.31.235,2096,2096,true,NRT,Asia Pacific,Tokyo,132,9.87
8.217.248.220,2052,2052,false,HKG,Asia Pacific,Hong Kong,66,9.87
8.219.151.193,2083,2083,true,SIN,Asia Pacific,Singapore,51,9.87
47.74.22.171,2052,2052,false,NRT,Asia Pacific,Tokyo,78,9.87
47.74.26.131,8443,8443,true,NRT,Asia Pacific,Tokyo,169,9.87
47.74.34.38,2082,2082,false,NRT,Asia Pacific,Tokyo,78,9.87
47.74.14.85,2086,2086,false,NRT,Asia Pacific,Tokyo,77,9.87
8.222.222.64,80,80,false,SIN,Asia Pacific,Singapore,59,9.87
8.219.200.145,2053,2053,true,SIN,Asia Pacific,Singapore,114,9.86
8.219.241.189,2095,2095,false,SIN,Asia Pacific,Singapore,10,9.86
8.218.136.25,2052,2052,false,HKG,Asia Pacific,Hong Kong,42,9.86
8.219.115.215,8443,8443,true,SIN,Asia Pacific,Singapore,40,9.86
47.74.5.233,2086,2086,false,NRT,Asia Pacific,Tokyo,86,9.86
8.222.128.131,2052,2052,false,SIN,Asia Pacific,Singapore,16,9.86
8.219.142.229,443,443,true,SIN,Asia Pacific,Singapore,70,9.86
47.245.42.162,8080,8080,false,NRT,Asia Pacific,Tokyo,86,9.86
47.74.50.249,2096,2096,true,NRT,Asia Pacific,Tokyo,177,9.85
8.222.236.229,2086,2086,false,SIN,Asia Pacific,Singapore,9,9.85
47.74.42.111,2095,2095,false,NRT,Asia Pacific,Tokyo,73,9.85
47.245.39.49,2096,2096,true,HKG,Asia Pacific,Hong Kong,171,9.85
8.218.18.132,2052,2052,false,HKG,Asia Pacific,Hong Kong,50,9.85
8.219.174.142,2052,2052,false,SIN,Asia Pacific,Singapore,16,9.85
8.222.169.182,2053,2053,true,SIN,Asia Pacific,Singapore,130,9.85
8.217.149.28,8443,8443,true,HKG,Asia Pacific,Hong Kong,50,9.85
47.245.86.230,2053,2053,true,SIN,Asia Pacific,Singapore,26,9.84
8.222.252.150,2083,2083,true,SIN,Asia Pacific,Singapore,67,9.84
47.74.45.143,8080,8080,false,NRT,Asia Pacific,Tokyo,81,9.83
8.222.254.91,2095,2095,false,SIN,Asia Pacific,Singapore,12,9.83
47.236.130.95,80,80,false,SIN,Asia Pacific,Singapore,37,9.83
47.254.66.75,80,443,true,SJC,North America,San Jose,176,9.83
8.222.254.91,2083,2083,true,SIN,Asia Pacific,Singapore,63,9.82
8.222.187.107,2086,2086,false,SIN,Asia Pacific,Singapore,26,9.82
8.219.170.232,2052,2052,false,SIN,Asia Pacific,Singapore,4,9.82
8.219.178.9,2053,2053,true,SIN,Asia Pacific,Singapore,80,9.82
47.74.26.132,2082,2082,false,NRT,Asia Pacific,Tokyo,84,9.82
47.245.37.29,2053,2053,true,NRT,Asia Pacific,Tokyo,88,9.81
8.219.87.34,8443,8443,true,SIN,Asia Pacific,Singapore,57,9.81
47.74.0.183,2096,2096,true,NRT,Asia Pacific,Tokyo,146,9.81
8.219.197.111,2082,2082,false,SIN,Asia Pacific,Singapore,28,9.81
47.74.14.85,2095,2095,false,NRT,Asia Pacific,Tokyo,79,9.81
47.74.0.183,2082,2082,false,NRT,Asia Pacific,Tokyo,85,9.80
8.219.73.188,2087,2087,true,SIN,Asia Pacific,Singapore,91,9.80
47.74.23.99,2082,2082,false,NRT,Asia Pacific,Tokyo,74,9.80
8.219.126.240,2086,2086,false,SIN,Asia Pacific,Singapore,31,9.80
47.74.13.200,2096,2096,true,NRT,Asia Pacific,Tokyo,169,9.80
47.74.13.200,8080,8080,false,NRT,Asia Pacific,Tokyo,74,9.80
8.219.209.14,2096,2096,true,SIN,Asia Pacific,Singapore,96,9.80
47.74.11.251,2052,2052,false,NRT,Asia Pacific,Tokyo,84,9.80
47.74.18.121,2082,2082,false,NRT,Asia Pacific,Tokyo,85,9.80
47.245.41.169,2096,2096,true,NRT,Asia Pacific,Tokyo,139,9.79
8.219.122.96,8080,8080,false,SIN,Asia Pacific,Singapore,6,9.79
8.218.201.73,8080,8080,false,HKG,Asia Pacific,Hong Kong,47,9.78
8.222.244.123,2053,2053,true,SIN,Asia Pacific,Singapore,109,9.78
8.222.215.228,2086,2086,false,SIN,Asia Pacific,Singapore,13,9.78
47.74.12.139,2087,2087,true,NRT,Asia Pacific,Tokyo,139,9.78
8.219.156.148,8880,8880,false,SIN,Asia Pacific,Singapore,6,9.77
8.219.213.133,2083,2083,true,SIN,Asia Pacific,Singapore,45,9.77
47.74.5.99,2082,2082,false,NRT,Asia Pacific,Tokyo,73,9.77
8.219.100.168,2083,2083,true,SIN,Asia Pacific,Singapore,62,9.77
8.219.198.139,2053,2053,true,SIN,Asia Pacific,Singapore,110,9.77
47.236.116.208,2086,2086,false,SIN,Asia Pacific,Singapore,39,9.77
8.222.197.251,2087,2087,true,SIN,Asia Pacific,Singapore,67,9.76
47.74.8.238,2095,2095,false,NRT,Asia Pacific,Tokyo,73,9.76
8.222.193.65,2096,2096,true,SIN,Asia Pacific,Singapore,43,9.76
8.218.127.249,2053,2053,true,HKG,Asia Pacific,Hong Kong,53,9.76
8.219.167.65,8080,8080,false,SIN,Asia Pacific,Singapore,15,9.76
47.74.27.94,2096,2096,true,NRT,Asia Pacific,Tokyo,152,9.76
47.74.22.88,2082,2082,false,NRT,Asia Pacific,Tokyo,78,9.76
47.91.19.165,2053,2053,true,NRT,Asia Pacific,Tokyo,138,9.76
8.222.180.242,2083,2083,true,SIN,Asia Pacific,Singapore,82,9.76
8.219.84.214,2053,2053,true,SIN,Asia Pacific,Singapore,65,9.75
47.236.145.85,80,80,false,SIN,Asia Pacific,Singapore,21,9.75
47.236.114.167,8880,8880,false,SIN,Asia Pacific,Singapore,18,9.75
8.218.105.223,8080,8080,false,HKG,Asia Pacific,Hong Kong,38,9.74
47.74.26.132,8443,8443,true,NRT,Asia Pacific,Tokyo,124,9.74
8.219.78.1,2096,2096,true,SIN,Asia Pacific,Singapore,64,9.74
8.219.72.51,2083,2083,true,SIN,Asia Pacific,Singapore,50,9.74
47.74.14.85,2087,2087,true,NRT,Asia Pacific,Tokyo,188,9.73
47.236.94.113,2083,2083,true,SIN,Asia Pacific,Singapore,92,9.73
8.219.156.148,2095,2095,false,SIN,Asia Pacific,Singapore,11,9.73
8.222.140.185,2053,2053,true,SIN,Asia Pacific,Singapore,13,9.73
8.222.224.163,2083,2083,true,SIN,Asia Pacific,Singapore,114,9.73
8.218.207.169,8443,8443,true,HKG,Asia Pacific,Hong Kong,88,9.73
47.91.2.165,2082,2082,false,NRT,Asia Pacific,Tokyo,78,9.73
8.219.167.65,8080,8080,false,SIN,Asia Pacific,Singapore,14,9.73
47.74.3.1,2096,2096,true,NRT,Asia Pacific,Tokyo,76,9.73
47.91.21.149,8443,8443,true,NRT,Asia Pacific,Tokyo,157,9.73
47.74.46.84,2087,2087,true,NRT,Asia Pacific,Tokyo,110,9.73
8.219.167.65,2086,2086,false,SIN,Asia Pacific,Singapore,7,9.72
8.222.210.182,80,80,false,SIN,Asia Pacific,Singapore,8,9.72
8.222.212.172,2087,2087,true,SIN,Asia Pacific,Singapore,73,9.72
8.219.102.252,2087,2087,true,SIN,Asia Pacific,Singapore,46,9.72
47.74.6.16,2095,2095,false,NRT,Asia Pacific,Tokyo,81,9.71
8.219.92.89,2083,2083,true,SIN,Asia Pacific,Singapore,120,9.71
47.74.21.61,2083,2083,true,NRT,Asia Pacific,Tokyo,256,9.71
8.219.60.54,2087,2087,true,SIN,Asia Pacific,Singapore,116,9.71
47.242.79.71,2082,2082,false,HKG,Asia Pacific,Hong Kong,57,9.71
8.219.107.199,2086,2086,false,SIN,Asia Pacific,Singapore,10,9.71
47.74.15.120,2052,2052,false,NRT,Asia Pacific,Tokyo,85,9.71
47.74.41.87,2083,2083,true,NRT,Asia Pacific,Tokyo,112,9.71
8.222.211.124,2087,2087,true,SIN,Asia Pacific,Singapore,50,9.70
8.219.173.195,2096,2096,true,SIN,Asia Pacific,Singapore,65,9.69
8.219.178.101,2052,2052,false,SIN,Asia Pacific,Singapore,22,9.69
8.219.170.58,8880,8880,false,SIN,Asia Pacific,Singapore,12,9.69
8.219.77.222,2053,2053,true,SIN,Asia Pacific,Singapore,100,9.68
8.219.170.58,2083,2083,true,SIN,Asia Pacific,Singapore,85,9.68
47.74.3.1,2082,2082,false,NRT,Asia Pacific,Tokyo,94,9.68
8.219.72.50,2086,2086,false,SIN,Asia Pacific,Singapore,5,9.68
8.219.107.199,2052,2052,false,SIN,Asia Pacific,Singapore,11,9.68
47.236.19.51,2087,2087,true,SIN,Asia Pacific,Singapore,70,9.67
47.91.3.112,2096,2096,true,NRT,Asia Pacific,Tokyo,113,9.67
47.74.46.84,2095,2095,false,NRT,Asia Pacific,Tokyo,85,9.67
47.91.19.165,2082,2082,false,NRT,Asia Pacific,Tokyo,82,9.67
47.74.0.183,8443,8443,true,NRT,Asia Pacific,Tokyo,190,9.66
8.219.170.232,2095,2095,false,SIN,Asia Pacific,Singapore,54,9.66
47.74.27.29,2053,2053,true,NRT,Asia Pacific,Tokyo,90,9.66
47.74.10.140,2053,2053,true,HKG,Asia Pacific,Hong Kong,225,9.66
8.219.51.211,8443,8443,true,SIN,Asia Pacific,Singapore,98,9.66
47.91.10.228,2095,2095,false,NRT,Asia Pacific,Tokyo,76,9.66
8.219.126.240,2053,2053,true,SIN,Asia Pacific,Singapore,89,9.65
8.222.138.164,2087,2087,true,SIN,Asia Pacific,Singapore,111,9.65
8.219.170.232,2082,2082,false,SIN,Asia Pacific,Singapore,8,9.65
47.242.54.157,443,443,true,HKG,Asia Pacific,Hong Kong,102,9.65
47.236.83.196,2096,2096,true,SIN,Asia Pacific,Singapore,109,9.65
47.236.114.23,8443,8443,true,SIN,Asia Pacific,Singapore,82,9.65
8.219.70.117,2053,2053,true,SIN,Asia Pacific,Singapore,74,9.65
8.219.174.142,2083,2083,true,SIN,Asia Pacific,Singapore,83,9.65
47.245.37.89,2087,2087,true,NRT,Asia Pacific,Tokyo,140,9.64
8.219.145.245,443,443,true,SIN,Asia Pacific,Singapore,67,9.64
8.222.224.163,80,80,false,SIN,Asia Pacific,Singapore,48,9.64
8.222.255.15,2082,2082,false,SIN,Asia Pacific,Singapore,11,9.64
47.236.79.77,2082,2082,false,SIN,Asia Pacific,Singapore,31,9.63
8.219.174.142,2095,2095,false,SIN,Asia Pacific,Singapore,2,9.63
8.219.167.113,2096,2096,true,SIN,Asia Pacific,Singapore,96,9.63
8.219.101.138,443,443,true,SIN,Asia Pacific,Singapore,66,9.63
47.91.15.247,2086,2086,false,NRT,Asia Pacific,Tokyo,97,9.63
47.74.11.219,80,80,false,NRT,Asia Pacific,Tokyo,85,9.63
47.245.37.41,2086,2086,false,NRT,Asia Pacific,Tokyo,73,9.62
8.219.170.58,8443,8443,true,SIN,Asia Pacific,Singapore,103,9.62
8.219.101.138,2086,2086,false,SIN,Asia Pacific,Singapore,7,9.62
8.219.198.34,2082,2082,false,SIN,Asia Pacific,Singapore,27,9.62
47.74.26.131,2096,2096,true,NRT,Asia Pacific,Tokyo,163,9.62
47.74.52.104,8080,8080,false,NRT,Asia Pacific,Tokyo,85,9.60
47.236.144.196,2052,2052,false,SIN,Asia Pacific,Singapore,34,9.60
47.74.21.61,2082,2082,false,NRT,Asia Pacific,Tokyo,75,9.60
47.74.26.131,2087,2087,true,NRT,Asia Pacific,Tokyo,254,9.60
8.219.102.252,2096,2096,true,SIN,Asia Pacific,Singapore,91,9.60
47.74.4.47,8443,8443,true,NRT,Asia Pacific,Tokyo,259,9.60
8.219.106.156,443,443,true,SIN,Asia Pacific,Singapore,80,9.60
8.219.102.252,8443,8443,true,SIN,Asia Pacific,Singapore,56,9.60
8.218.149.193,2086,2086,false,HKG,Asia Pacific,Hong Kong,50,9.60
47.91.14.69,2087,2087,true,NRT,Asia Pacific,Tokyo,119,9.60
47.236.119.253,2087,2087,true,SIN,Asia Pacific,Singapore,53,9.59
8.222.212.172,2082,2082,false,SIN,Asia Pacific,Singapore,60,9.59
8.222.252.150,8443,8443,true,SIN,Asia Pacific,Singapore,163,9.59
8.222.253.235,2087,2087,true,SIN,Asia Pacific,Singapore,74,9.59
8.222.255.15,2053,2053,true,SIN,Asia Pacific,Singapore,95,9.58
8.219.113.27,2095,2095,false,SIN,Asia Pacific,Singapore,6,9.58
47.74.49.62,2086,2086,false,NRT,Asia Pacific,Tokyo,76,9.58
47.74.39.194,80,80,false,NRT,Asia Pacific,Tokyo,86,9.58
8.219.210.226,2087,2087,true,SIN,Asia Pacific,Singapore,103,9.58
8.218.211.17,2052,2052,false,HKG,Asia Pacific,Hong Kong,40,9.58
8.222.208.38,8880,8880,false,SIN,Asia Pacific,Singapore,8,9.57
47.236.65.177,2082,2082,false,SIN,Asia Pacific,Singapore,19,9.57
47.236.83.239,2082,2082,false,SIN,Asia Pacific,Singapore,23,9.57
8.222.229.22,2096,2096,true,SIN,Asia Pacific,Singapore,92,9.57
47.74.5.99,8443,8443,true,NRT,Asia Pacific,Tokyo,141,9.57
8.222.212.219,2053,2053,true,SIN,Asia Pacific,Singapore,48,9.57
8.222.213.221,443,443,true,SIN,Asia Pacific,Singapore,168,9.57
47.74.13.239,2095,2095,false,NRT,Asia Pacific,Tokyo,77,9.57
8.218.2.181,8443,8443,true,HKG,Asia Pacific,Hong Kong,105,9.57
47.74.15.117,2053,2053,true,NRT,Asia Pacific,Tokyo,104,9.57
8.222.214.13,8880,8880,false,SIN,Asia Pacific,Singapore,12,9.56
8.222.222.64,8080,8080,false,SIN,Asia Pacific,Singapore,4,9.56
47.74.0.183,80,80,false,NRT,Asia Pacific,Tokyo,81,9.56
47.74.15.80,2095,2095,false,NRT,Asia Pacific,Tokyo,72,9.56
47.74.43.24,80,80,false,NRT,Asia Pacific,Tokyo,73,9.56
8.210.146.108,8443,8443,true,HKG,Asia Pacific,Hong Kong,49,9.56
8.219.70.117,2096,2096,true,SIN,Asia Pacific,Singapore,123,9.55
8.222.137.178,2087,2087,true,SIN,Asia Pacific,Singapore,153,9.55
47.74.13.239,2083,2083,true,NRT,Asia Pacific,Tokyo,129,9.55
8.219.238.145,2053,2053,true,SIN,Asia Pacific,Singapore,88,9.55
8.219.245.187,2083,2083,true,SIN,Asia Pacific,Singapore,62,9.55
8.218.65.237,80,80,false,HKG,Asia Pacific,Hong Kong,74,9.55
8.219.134.117,2053,2053,true,SIN,Asia Pacific,Singapore,49,9.55
47.74.23.99,8080,8080,false,NRT,Asia Pacific,Tokyo,73,9.55
47.74.11.219,2083,2083,true,NRT,Asia Pacific,Tokyo,225,9.54
47.245.37.29,80,80,false,NRT,Asia Pacific,Tokyo,84,9.54
47.236.82.218,2083,2083,true,SIN,Asia Pacific,Singapore,92,9.54
47.91.18.207,2086,2086,false,NRT,Asia Pacific,Tokyo,83,9.54
47.236.114.23,2096,2096,true,SIN,Asia Pacific,Singapore,51,9.54
47.74.42.111,2083,2083,true,NRT,Asia Pacific,Tokyo,183,9.54
8.222.174.108,2082,2082,false,SIN,Asia Pacific,Singapore,4,9.54
8.218.174.118,2083,2083,true,HKG,Asia Pacific,Hong Kong,92,9.53
8.222.249.98,8443,8443,true,SIN,Asia Pacific,Singapore,50,9.53
8.219.209.14,80,80,false,SIN,Asia Pacific,Singapore,4,9.53
47.74.9.174,2086,2086,false,NRT,Asia Pacific,Tokyo,82,9.53
47.91.19.165,80,80,false,NRT,Asia Pacific,Tokyo,86,9.53
8.219.72.50,2053,2053,true,SIN,Asia Pacific,Singapore,60,9.52
8.222.244.123,2095,2095,false,SIN,Asia Pacific,Singapore,14,9.52
47.74.16.255,2053,2053,true,NRT,Asia Pacific,Tokyo,116,9.52
8.222.237.131,2083,2083,true,SIN,Asia Pacific,Singapore,366,9.52
8.209.248.161,8443,8443,true,NRT,Asia Pacific,Tokyo,118,9.52
8.218.158.94,2095,2095,false,HKG,Asia Pacific,Hong Kong,38,9.52
8.222.187.107,2053,2053,true,SIN,Asia Pacific,Singapore,56,9.52
8.219.220.88,8080,8080,false,SIN,Asia Pacific,Singapore,9,9.52
8.218.48.92,2052,2052,false,HKG,Asia Pacific,Hong Kong,40,9.51
8.219.174.142,2096,2096,true,SIN,Asia Pacific,Singapore,111,9.51
47.245.37.37,2086,2086,false,NRT,Asia Pacific,Tokyo,72,9.51
8.219.152.195,2082,2082,false,SIN,Asia Pacific,Singapore,11,9.51
47.74.0.183,80,80,false,NRT,Asia Pacific,Tokyo,79,9.50
8.222.213.221,80,80,false,SIN,Asia Pacific,Singapore,20,9.50
8.219.206.53,2083,2083,true,SIN,Asia Pacific,Singapore,124,9.49
8.219.67.133,2096,2096,true,SIN,Asia Pacific,Singapore,74,9.49
8.219.154.107,2086,2086,false,SIN,Asia Pacific,Singapore,17,9.49
8.209.252.13,2053,2053,true,NRT,Asia Pacific,Tokyo,78,9.49
8.210.146.108,2096,2096,true,HKG,Asia Pacific,Hong Kong,76,9.49
47.91.3.179,2053,2053,true,NRT,Asia Pacific,Tokyo,146,9.49
8.219.193.202,2096,2096,true,SIN,Asia Pacific,Singapore,56,9.48
47.74.52.104,2096,2096,true,NRT,Asia Pacific,Tokyo,257,9.48
8.219.249.38,2082,2082,false,SIN,Asia Pacific,Singapore,29,9.47
47.91.14.69,8443,8443,true,NRT,Asia Pacific,Tokyo,99,9.47
47.74.26.131,8080,8080,false,NRT,Asia Pacific,Tokyo,76,9.47
8.218.105.223,2083,2083,true,HKG,Asia Pacific,Hong Kong,60,9.47
8.222.208.83,8880,8880,false,SIN,Asia Pacific,Singapore,15,9.47
8.222.236.229,2082,2082,false,SIN,Asia Pacific,Singapore,6,9.47
47.74.12.139,2053,2053,true,NRT,Asia Pacific,Tokyo,160,9.47
47.245.42.210,2096,2096,true,NRT,Asia Pacific,Tokyo,84,9.46
47.236.125.62,2083,2083,true,SIN,Asia Pacific,Singapore,92,9.46
47.74.3.2,8443,8443,true,NRT,Asia Pacific,Tokyo,150,9.46
47.243.203.119,2096,2096,true,HKG,Asia Pacific,Hong Kong,87,9.46
8.219.253.18,2052,2052,false,SIN,Asia Pacific,Singapore,13,9.46
8.222.223.34,8080,8080,false,SIN,Asia Pacific,Singapore,30,9.46
8.218.85.128,80,80,false,HKG,Asia Pacific,Hong Kong,62,9.46
47.236.97.90,8080,8080,false,SIN,Asia Pacific,Singapore,33,9.46
47.74.21.61,8443,8443,true,NRT,Asia Pacific,Tokyo,142,9.45
8.219.185.191,2052,2052,false,SIN,Asia Pacific,Singapore,5,9.45
8.222.214.231,2095,2095,false,SIN,Asia Pacific,Singapore,8,9.45
8.222.219.34,8080,8080,false,SIN,Asia Pacific,Singapore,14,9.45
8.219.240.160,8880,8880,false,SIN,Asia Pacific,Singapore,58,9.45
8.219.140.229,2052,2052,false,SIN,Asia Pacific,Singapore,11,9.45
47.74.6.16,2087,2087,true,NRT,Asia Pacific,Tokyo,159,9.45
8.219.140.63,2053,2053,true,SIN,Asia Pacific,Singapore,59,9.45
47.242.17.250,8880,8880,false,HKG,Asia Pacific,Hong Kong,58,9.45
47.245.34.36,80,0,false,NRT,Asia Pacific,Tokyo,78,9.45
8.219.115.215,2087,2087,true,SIN,Asia Pacific,Singapore,122,9.45
8.218.11.90,80,80,false,HKG,Asia Pacific,Hong Kong,53,9.45
8.222.255.15,80,80,false,SIN,Asia Pacific,Singapore,10,9.44
8.222.223.34,80,80,false,SIN,Asia Pacific,Singapore,4,9.44
8.219.101.72,2096,2096,true,SIN,Asia Pacific,Singapore,71,9.44
8.222.229.102,80,80,false,SIN,Asia Pacific,Singapore,29,9.44
47.74.34.135,8443,8443,true,NRT,Asia Pacific,Tokyo,128,9.44
8.218.8.142,2087,2087,true,HKG,Asia Pacific,Hong Kong,63,9.44
47.74.27.94,2087,2087,true,NRT,Asia Pacific,Tokyo,95,9.43
8.222.168.24,2087,2087,true,SIN,Asia Pacific,Singapore,134,9.43
8.222.147.203,2052,2052,false,SIN,Asia Pacific,Singapore,27,9.43
47.74.52.104,2052,2052,false,NRT,Asia Pacific,Tokyo,98,9.43
8.219.99.8,2053,2053,true,SIN,Asia Pacific,Singapore,56,9.43
8.219.114.201,2082,2082,false,SIN,Asia Pacific,Singapore,10,9.42
47.74.34.135,2096,2096,true,NRT,Asia Pacific,Tokyo,142,9.42
47.236.65.177,2082,2082,false,SIN,Asia Pacific,Singapore,49,9.42
8.222.213.221,2087,2087,true,SIN,Asia Pacific,Singapore,59,9.42
8.218.126.53,443,443,true,HKG,Asia Pacific,Hong Kong,94,9.42
8.219.103.65,2095,2095,false,SIN,Asia Pacific,Singapore,17,9.42
47.242.174.27,8080,8080,false,HKG,Asia Pacific,Hong Kong,43,9.42
47.236.87.246,2053,2053,true,SIN,Asia Pacific,Singapore,83,9.42
8.218.22.210,2053,2053,true,HKG,Asia Pacific,Hong Kong,89,9.41
8.219.102.252,8443,8443,true,SIN,Asia Pacific,Singapore,77,9.41
8.219.185.191,8443,8443,true,SIN,Asia Pacific,Singapore,94,9.41
47.74.15.117,8443,8443,true,NRT,Asia Pacific,Tokyo,151,9.41
47.74.4.47,2086,2086,false,NRT,Asia Pacific,Tokyo,82,9.41
47.236.97.90,2086,2086,false,SIN,Asia Pacific,Singapore,33,9.40
47.74.54.33,8080,8080,false,NRT,Asia Pacific,Tokyo,72,9.40
8.219.167.65,2087,2087,true,SIN,Asia Pacific,Singapore,56,9.40
8.219.67.133,2083,2083,true,SIN,Asia Pacific,Singapore,138,9.40
8.210.3.24,2087,2087,true,HKG,Asia Pacific,Hong Kong,47,9.39
47.74.10.135,8880,8880,false,NRT,Asia Pacific,Tokyo,82,9.39
8.219.228.186,8880,8880,false,SIN,Asia Pacific,Singapore,5,9.39
8.219.140.63,2082,2082,false,SIN,Asia Pacific,Singapore,27,9.39
8.219.77.91,2053,2053,true,SIN,Asia Pacific,Singapore,88,9.39
8.219.140.63,2083,2083,true,SIN,Asia Pacific,Singapore,69,9.38
47.74.7.51,2096,2096,true,NRT,Asia Pacific,Tokyo,236,9.38
8.219.151.193,2096,2096,true,SIN,Asia Pacific,Singapore,39,9.38
47.91.17.102,2087,2087,true,NRT,Asia Pacific,Tokyo,110,9.38
8.219.167.113,2086,2086,false,SIN,Asia Pacific,Singapore,11,9.38
8.219.153.44,2052,2052,false,SIN,Asia Pacific,Singapore,12,9.38
8.219.142.191,2052,2052,false,SIN,Asia Pacific,Singapore,9,9.38
8.219.93.5,8880,8880,false,SIN,Asia Pacific,Singapore,5,9.38
47.236.83.239,80,80,false,SIN,Asia Pacific,Singapore,17,9.38
47.74.18.121,2083,2083,true,NRT,Asia Pacific,Tokyo,105,9.38
8.219.65.191,2083,2083,true,SIN,Asia Pacific,Singapore,45,9.37
8.219.170.223,2082,2082,false,SIN,Asia Pacific,Singapore,3,9.37
47.236.97.90,8880,8880,false,SIN,Asia Pacific,Singapore,26,9.37
47.243.86.79,2096,2096,true,HKG,Asia Pacific,Hong Kong,57,9.37
47.74.22.88,2096,2096,true,NRT,Asia Pacific,Tokyo,160,9.36
8.222.224.17,8080,8080,false,SIN,Asia Pacific,Singapore,4,9.36
47.236.94.109,8080,8080,false,SIN,Asia Pacific,Singapore,23,9.36
47.74.10.140,8443,8443,true,HKG,Asia Pacific,Hong Kong,301,9.36
47.74.7.51,2083,2083,true,NRT,Asia Pacific,Tokyo,150,9.36
47.74.11.219,8080,8080,false,NRT,Asia Pacific,Tokyo,87,9.36
8.219.215.12,8880,8880,false,SIN,Asia Pacific,Singapore,15,9.36
8.222.187.4,8880,8880,false,SIN,Asia Pacific,Singapore,11,9.35
8.222.221.86,2087,2087,true,SIN,Asia Pacific,Singapore,121,9.35
8.222.202.163,8080,8080,false,SIN,Asia Pacific,Singapore,11,9.35
8.209.243.137,8443,8443,true,NRT,Asia Pacific,Tokyo,159,9.35
8.217.251.62,2086,2086,false,HKG,Asia Pacific,Hong Kong,56,9.34
8.219.93.85,80,80,false,SIN,Asia Pacific,Singapore,17,9.34
47.236.5.223,2053,2053,true,SIN,Asia Pacific,Singapore,77,9.34
47.74.13.66,2087,2087,true,NRT,Asia Pacific,Tokyo,134,9.34
47.245.34.36,2095,2095,false,NRT,Asia Pacific,Tokyo,81,9.34
8.218.11.90,2087,2087,true,HKG,Asia Pacific,Hong Kong,85,9.34
47.91.18.207,2096,2096,true,NRT,Asia Pacific,Tokyo,119,9.33
8.222.226.15,8080,8080,false,SIN,Asia Pacific,Singapore,7,9.33
8.222.226.15,443,443,true,SIN,Asia Pacific,Singapore,113,9.33
47.236.123.133,2086,2086,false,SIN,Asia Pacific,Singapore,33,9.33
47.245.37.89,2052,2052,false,NRT,Asia Pacific,Tokyo,73,9.33
47.236.145.85,2095,2095,false,SIN,Asia Pacific,Singapore,24,9.33
8.219.84.102,80,80,false,SIN,Asia Pacific,Singapore,3,9.33
47.74.11.9,2053,2053,true,NRT,Asia Pacific,Tokyo,167,9.32
8.218.119.115,2053,2053,true,HKG,Asia Pacific,Hong Kong,88,9.31
8.219.185.191,8080,8080,false,SIN,Asia Pacific,Singapore,13,9.31
8.219.178.101,2053,2053,true,SIN,Asia Pacific,Singapore,67,9.31
47.236.5.223,80,80,false,SIN,Asia Pacific,Singapore,8,9.31
47.74.5.233,2083,2083,true,NRT,Asia Pacific,Tokyo,129,9.30
47.236.114.23,2087,2087,true,SIN,Asia Pacific,Singapore,93,9.30
8.219.170.58,80,80,false,SIN,Asia Pacific,Singapore,17,9.30
8.219.179.34,80,80,false,SIN,Asia Pacific,Singapore,25,9.30
47.74.26.132,2095,2095,false,NRT,Asia Pacific,Tokyo,93,9.30
8.222.214.13,80,80,false,SIN,Asia Pacific,Singapore,16,9.30
8.217.159.210,2053,2053,true,HKG,Asia Pacific,Hong Kong,60,9.29
47.74.6.16,2096,2096,true,NRT,Asia Pacific,Tokyo,129,9.29
47.245.37.12,8080,8080,false,NRT,Asia Pacific,Tokyo,82,9.29
8.219.222.8,2082,2082,false,SIN,Asia Pacific,Singapore,5,9.29
8.217.159.210,2096,2096,true,HKG,Asia Pacific,Hong Kong,59,9.29
47.236.99.131,8880,8880,false,SIN,Asia Pacific,Singapore,41,9.28
47.245.41.169,2052,2052,false,NRT,Asia Pacific,Tokyo,83,9.28
47.74.5.99,2083,2083,true,NRT,Asia Pacific,Tokyo,97,9.28
47.236.104.98,2096,2096,true,SIN,Asia Pacific,Singapore,77,9.28
47.74.41.87,2082,2082,false,NRT,Asia Pacific,Tokyo,74,9.28
8.222.144.117,2096,2096,true,SIN,Asia Pacific,Singapore,88,9.27
47.91.16.198,2052,2052,false,NRT,Asia Pacific,Tokyo,77,9.27
8.219.174.213,2096,2096,true,SIN,Asia Pacific,Singapore,108,9.27
47.74.0.183,2053,2053,true,NRT,Asia Pacific,Tokyo,111,9.27
